Name,ShopIconFileName,ShopIconExportName,ShopIconAnimScale,ShopIconClipped,UnlockLevel,RepUnlockLevel,ShopOrder,FileName,ExportName,ExportNameMirror,TileWidth,TileHeight,Price,DiamondPrice,DiscountPercentage,Vouchers,VoucherCount,PriceIncrease,DoPriceIncreaseEveryNObject,ShopDescriptionTID,TID,BuySound,AttractsButterflies,BirdsLand,SpawnsBirds,SpawnsFrogs,TapSound,CanBuy,SpinWheelPrize,BuyExp,Theme,TagSpecial,TagNature,TagDeco,TagSanctuary,TagStatue,HideFromLevelUpScreen,SanctuaryAnimal,PerceivedValue,UseCase,Passable,WaterDeco,WaterMovement
Boat statue,,,,,1,0,,sc/decos02_seasonal.sc,boat_statue,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BOAT_STATUE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Mushroom log,,,115,,1,0,,sc/decos02_seasonal.sc,mushroom_log,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MUSHROOM_LOG,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seasonal greetings,,,,,1,0,,sc/decos02_seasonal.sc,festive_mail,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SEASONAL_GREETINGS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Mail office,,,,,1,0,,sc/decos02_seasonal.sc,winter_post_office,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MAIL_OFFICE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Lumberjacks,,,,,1,0,,sc/decos02_seasonal.sc,winter_lumberjacks,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LUMBERJACKS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Ski rentals,,,,,1,0,,sc/decos02_seasonal.sc,ski_rentals,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SKI_RENTALS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Airmail,,,,,1,0,,sc/decos02_seasonal.sc,airmail,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AIRMAIL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autumn soup,,,,,1,0,,sc/decos02_seasonal.sc,autumn_soup,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AUTUMN_SOUP,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Autumn sculpture,,,110,,1,0,,sc/decos02_seasonal.sc,autumn_sculpture,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HAY_CHICKEN,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Autumn bird pond,,,115,,1,0,,sc/decos02_seasonal.sc,autumn_bird_pond,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AUTUMN_POND,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Autumn veggie cart,,,,,1,0,,sc/decos02_seasonal.sc,autumn_veggie_cart,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_AUTUMN_HARVEST_CART,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia trigona,,,,,1,0,,sc/decos03_features.sc,euphorbia_trigona,,1,1,5500,,,,,500,1,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EUPHORBIA_TRIGONA,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,OstrichChick1,,,,,
Sicklebush,,,,,1,0,,sc/decos03_features.sc,sicklebush,,2,1,,,,Voucher1,5,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SICKLEBUSH,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,OstrichChick2,,,,,
,,,,,,,,,,,,,,,,Voucher3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candle chimes,,,,,1,0,,sc/decos02_seasonal.sc,candle_chimes,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CANDLE_CHIMES,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Holiday baking,,,,,1,0,,sc/decos02_seasonal.sc,holiday_baking,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HOLIDAY_BAKING,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Cow santa,,,,,1,0,,sc/decos02_seasonal.sc,cow_santa,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COW_SANTA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Gift pile santa,,,,,1,0,,sc/decos02_seasonal.sc,giftpile_santa,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GIFTPILE_SANTA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Gingerbread workshop,,,,,1,0,,sc/decos02_seasonal.sc,gingerbread_workshop,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GINGERBREAD_WORKSHOP,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Gift delivery,,,,,1,0,,sc/decos02_seasonal.sc,gift_delivery,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GIFT_DELIVERY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Jolly wreath,,,,,1,0,,sc/decos02_seasonal.sc,jolly_wreath,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JOLLY_WREATH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Jolly well,,,,,1,0,,sc/decos02_seasonal.sc,jolly_well,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JOLLY_WELL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Wooden santa,,,,,1,0,,sc/decos02_seasonal.sc,wooden_santa,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WOODEN_SANTA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Disco chicken,,,,,1,0,,sc/decos02_seasonal.sc,discoball_chicken,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_DISCO_BALL,,,,,,TapDecorationGeneric,,,,NewYear,,,,,,,,,,,,
Dance floor,,,135,,1,0,,sc/decos02_seasonal.sc,new_year_ball_room,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_DANCE_FLOOR,,,,,,TapDecorationGeneric,,,,NewYear,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apres ski,,,,,1,0,,sc/decos06_farmpass.sc,farmpass_apresski,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_APRES_SKI,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
Ski maintenance,,,110,,1,0,,sc/decos06_farmpass.sc,farmpass_skimaintenance,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WAXING_STATION,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
Chocolate frenzy,,,,,1,0,,sc/decos06_farmpass.sc,farmpass_chocofrenzy,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHOCOLATE_FRENZY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
Fruit frenzy,,,110,,1,0,,sc/decos06_farmpass.sc,farmpass_fruitfrenzy,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FRUIT_FRENZY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
Garden helpers,,,,,1,0,,sc/decos06_farmpass.sc,farmpass_gardenhelpers,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_HELPERS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
Busy bees,,,110,,1,0,,sc/decos06_farmpass.sc,farmpass_busybees,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BUSY_BEES,,,,,,TapDecorationGeneric,,,,,,,,,,,,,FPE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpine summit,,,,,1,0,,sc/decos07_valley.sc,valley_austria,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_REACHING_HEIGHTS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Coral reef,,,,,1,0,,sc/decos07_valley.sc,valley_papuanewguinea,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CORAL_REEF,,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,,Valley,,,
Feeding birds,,,115,,1,0,,sc/decos07_valley.sc,valley_venezuela,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FEEDING_BIRDS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Chimney nest,,,,,1,0,,sc/decos07_valley.sc,valley_poland,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_OCCUPIED_CHIMNEY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Stone lemurs,,,,,1,0,,sc/decos07_valley.sc,valley_madagascar,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_STONE_LEMURS,,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,,Valley,,,
Cheesemonger,,,,,1,0,,sc/decos07_valley.sc,valley_paraguay,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHEESY_VENDOR,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Colorful tapestry,,,,,1,0,,sc/decos07_valley.sc,valley_serbia,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COLORFUL_TAPESTRY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Sturdy yurt,,,,,1,0,,sc/decos07_valley.sc,valley_mongolia,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_STURDY_YURT,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Serene temple,,,,,1,0,,sc/decos07_valley.sc,valley_srilanka,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SERENE_TEMPLE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Colorful hut,,,,,1,0,,sc/decos07_valley.sc,valley_nigeria,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COLORFUL_HUT,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Picking berries,,,,,1,0,,sc/decos07_valley.sc,valley_estonia,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PICKING_BERRIES,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
Colorful crafts,,,,,1,0,,sc/decos07_valley.sc,valley_guatemala,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_COLORFUL_CRAFTS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,Valley,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winter photo op,,,110,,1,0,,sc/decos02_seasonal.sc,winter_photo_shoot,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WINTER_PHOTO_OP,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Rescue patrol,,,,,1,0,,sc/decos02_seasonal.sc,rescue_patrol,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RESCUE_PATROL,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Winter centerpiece,,,130,,1,0,,sc/decos02_seasonal.sc,winter_centerpiece_right,winter_centerpiece_left,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WINTER_CENTERPIECE,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Reindeer ride,,,,,1,0,,sc/decos02_seasonal.sc,reindeer_ride,,3,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_REINDEER_RIDE,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Winter gate,,,,,1,0,,sc/decos02_seasonal.sc,wonderland_arch,,3,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WINTER_GATE,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Warm fondue,,,,,1,0,,sc/decos02_seasonal.sc,hot_fondue,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HOT_FONDUE,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Snowman balloon,,,,,1,0,,sc/decos02_seasonal.sc,snowman_balloon,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SNOWMAN_BALLOON,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Winter park,,,130,,1,0,,sc/decos02_seasonal.sc,winter_park,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WINTER_PARK,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Icy fountain,,,,,1,0,,sc/decos02_seasonal.sc,icy_fountain,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ICY_FOUNTAIN,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Winter bench,,,,,1,0,,sc/decos02_seasonal.sc,winter_bench,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WINTER_BENCH,,,,,,TapDecorationGeneric,,,,Christmas,,,,,,,,,,,,
Ice pig,,,,,1,0,,sc/decos02_seasonal.sc,ice_pig,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ICE_PIG,,,,,,TapDecorationGeneric,,,,Christmas,,,,,TRUE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balcony serenade,,,110,,1,0,,sc/decos02_seasonal.sc,heartwarming_serenade,,3,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BALCONY_SERENADE,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Heartwarming fountain,,,,,1,0,,sc/decos02_seasonal.sc,heartwarming_fountain,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEARTWARMING_FOUNTAIN,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Heartwarming gift,,,,,1,0,,sc/decos02_seasonal.sc,hearthwarming_gift,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEARTWARMING_GIFT,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Heart balloon,,,,,1,0,,sc/decos02_seasonal.sc,heart_balloon,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEART_BALLOON,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Cupid's cannon,,,110,,1,0,,sc/decos02_seasonal.sc,cupids_cannon,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CUPIDS_CANON,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden chess,,,125,,1,0,,sc/decos02_seasonal.sc,garden_chess,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_CHESS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Bee topiary,,,,,1,0,,sc/decos02_seasonal.sc,bee_topiary,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEE_TOPIARY,,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,,,,,
Garden rooster,,,,,1,0,,sc/decos02_seasonal.sc,garden_statue,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_DECO_GARDEN_ROOSTER,,,,,,TapDecorationGeneric,,,,,,,,,TRUE,,,,,,,
Garden pavilion,,,,,1,0,,sc/decos02_seasonal.sc,garden_pavilion,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_PAVILION,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Garden cart,,,,,1,0,,sc/decos02_seasonal.sc,garden_herbcart,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GARDEN_CART,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Hidden garden,,,,,1,0,,sc/decos02_seasonal.sc,hidden_garden,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HIDDEN_GARDEN,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Easter carriage,,,,,1,0,,sc/decos02_seasonal.sc,easter_carriage,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_CARRIAGE,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Easter banquet,,,90,,1,0,,sc/decos02_seasonal.sc,easter_banquet,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_BANQUET,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Easter stand,,,,,1,0,,sc/decos02_seasonal.sc,easter_stand,,3,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_STAND,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Easter parade,,,110,,1,0,,sc/decos02_seasonal.sc,easter_parade,,1,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_PARADE,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Easter parade arch,,,,,1,0,,sc/decos02_seasonal.sc,easter_parade_arch,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EASTER_PARADE_ARCH,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
Surprise eggs,,,80,,1,0,,sc/decos02_seasonal.sc,surprise_eggs,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SURPRISE_EGGS,,,,,,TapDecorationGeneric,,,,Easter,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tea party,,,125,,1,0,,sc/decos02_seasonal.sc,tea_party,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TEA_PARTY,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Cupid's bench,,,115,,1,0,,sc/decos02_seasonal.sc,cupids_bench,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CUPIDS_BENCH,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
Heartwarming bouquets,,,110,,1,0,,sc/decos02_seasonal.sc,bouquet,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HEARTWARMING_BOUQUETS,,,,,,TapDecorationGeneric,,,,Valentines,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicken galley,,,,,1,0,,sc/decos02_seasonal.sc,chicken_galley,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHICKEN_GALLEY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Lovely bubbles,,,,,1,0,,sc/decos02_seasonal.sc,lovely_bubbles,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LOVELY_BUBBLES,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Flag bearer,,,,,1,0,,sc/decos02_seasonal.sc,flag_bearer,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FLAG_BEARER,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Rainbow arch,,,,,1,0,,sc/decos02_seasonal.sc,rainbow_arch,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RAINBOW_ARCH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leprecheun balloon,,,115,,1,0,,sc/decos02_seasonal.sc,leprechaun_balloon,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LEPRECHAUN_BALLOON,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Cascading pots,,,,,1,0,,sc/decos02_seasonal.sc,cascading_pots,,1,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CASCADING_POTS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Shamrock chair,,,90,,1,0,,sc/decos02_seasonal.sc,shamrock_chair,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SHAMROCK_CHAIR,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Gold barrel,,,,,1,0,,sc/decos02_seasonal.sc,gold_barrel,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GOLD_BARREL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Lucky well,,,115,,1,0,,sc/decos02_seasonal.sc,lucky_well,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LUCKY_WELL,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puppy yoga,,,115,,1,0,,sc/decos03_features.sc,puppy_yoga,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PUPPY_YOGA,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Bubble bath,,,,,1,0,,sc/decos03_features.sc,bubble_bath,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BUBBLE_BATH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Gentle fire,,,115,,1,0,,sc/decos03_features.sc,gentle_fire,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_GENTLE_FIRE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Sound bath,,,115,,1,0,,sc/decos03_features.sc,sound_bath,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SOUND_BATH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Calming cairns,,,,,1,0,,sc/decos03_features.sc,calming_cairns,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CALMING_CAIRNS,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble duck bath,,,,,1,0,,sc/decos02_seasonal.sc,marble_duck_bath,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MARBLE_DUCK_BATH,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Marble flowervase,,,,,1,0,,sc/decos02_seasonal.sc,marble_flowervase,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MARBLE_FLOWERVASE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spring of serenity,,,115,,1,0,,sc/decos03_features.sc,spring_of_sernity,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPRING_OF_SERENITY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Nap time,,,110,,1,0,,sc/decos03_features.sc,napping_time,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_NAP_TIME,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Pond of harmony,,,110,,1,0,,sc/decos03_features.sc,pond_of_harmony,,2,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_POND_OF_HARMONY,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Spa treatment,,,115,,1,0,,sc/decos03_features.sc,relaxing_spa,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SPA_TREATMENT,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jade snake,,,,,1,0,,sc/decos02_seasonal.sc,jade_snake,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_JADE_SNAKE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Snake dance,,,,,1,0,,sc/decos02_seasonal.sc,snake_dance,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SNAKE_DANCE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tall potted plant,,,,,1,0,,sc/decos02_seasonal.sc,tall_potted_plant,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TALL_POTTED_PLANT,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
Mosaic centerpiece,,,,,1,0,,sc/decos02_seasonal.sc,mosaic_centerpiece,,3,3,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOSAIC_CENTERPIECE,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Her swing,,,,,1,0,,sc/decos02_seasonal.sc,her_swing,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HER_SWING,,,,,,TapDecorationGeneric,,,,,,,,,,,,,,,,
